date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
1986-11-11,2,51356,KE013060,34.0,121.617645,122.25,248.0,321.34802,338.52942,445.40097,99.50306,77.524605,76.27191,final
1986-11-21,2,51356,KE013060,34.0,166.5,90.34118,346.67645,322.87646,494.94116,524.2245,179.8803,107.258835,94.46674,final
1986-12-01,2,51356,KE013060,34.0,77.02941,42.2,365.14706,254.79118,561.1177,559.6088,173.79112,142.47868,100.26724,final
1986-12-11,2,51356,KE013060,34.0,22.294117,31.50196,265.82355,164.04314,574.3824,584.48724,74.77438,160.20973,98.28583,final
1986-12-21,2,51356,KE013060,34.0,5.617647,27.47647,104.94118,101.17843,574.5294,604.0333,32.69335,103.54379,95.15562,final
1987-01-01,2,51356,KE013060,34.0,20.882353,17.188234,48.794117,77.011765,562.7941,592.58136,116.648994,65.59317,95.01537,final
1987-01-11,2,51356,KE013060,34.0,2.9705882,13.944118,29.470589,61.313725,543.2941,550.7059,42.07421,51.98108,98.666245,final
1987-01-21,2,51356,KE013060,34.0,7.147059,13.943137,31.0,45.07549,482.61765,472.7598,64.123795,71.89146,102.06335,final
1987-02-01,2,51356,KE013060,34.0,2.5588236,7.711765,12.676471,35.59902,426.61768,368.7255,59.463207,43.53916,115.49057,final
1987-02-11,2,51356,KE013060,34.0,4.2352943,11.284314,13.941177,32.939217,309.23532,254.62549,56.712826,49.92506,121.03409,final
1987-02-21,2,51356,KE013060,34.0,3.0294118,8.544118,9.82353,27.540195,145.76471,172.87646,59.283382,45.554523,84.758095,final
1987-03-01,2,51356,KE013060,34.0,4.9117646,25.659803,12.176471,45.488235,73.647064,158.09901,32.328205,34.02074,48.22044,final
1987-03-11,2,51356,KE013060,34.0,29.941177,31.545097,37.882355,65.74902,81.29412,160.00195,95.61112,60.61194,52.29885,final
1987-03-21,2,51356,KE013060,34.0,3.6176472,44.731373,38.47059,101.93627,79.29411,174.55196,17.328392,40.650932,46.94692,final
1987-04-01,2,51356,KE013060,34.0,169.23529,103.40882,202.79411,179.68529,227.64706,260.77255,160.72058,112.51254,87.53615,final
1987-04-11,2,51356,KE013060,34.0,68.55882,107.57255,241.41176,255.71274,293.2353,354.40097,65.34348,94.51466,82.98122,final
1987-04-21,2,51356,KE013060,34.0,79.882355,121.31078,317.67645,332.29214,365.9706,461.76862,67.201195,95.666756,79.47634,final
1987-05-01,2,51356,KE013060,34.0,64.17647,66.88529,212.61765,295.76862,427.58826,520.94214,96.23174,72.353836,82.25016,final
1987-05-11,2,51356,KE013060,34.0,51.52941,46.885296,195.58823,235.08138,474.8824,556.54315,108.95074,83.5501,85.457794,final
1987-05-21,2,51356,KE013060,34.0,48.058823,40.588234,163.76471,154.35883,519.9118,588.5873,116.38709,105.90233,88.430435,final
1987-06-01,2,51356,KE013060,34.0,45.382355,8.772549,144.97058,96.24608,560.3823,571.7,365.8172,148.12483,98.03751,final
1987-06-11,2,51356,KE013060,34.0,3.8529413,5.990196,97.29412,55.350983,534.2941,546.1451,80.55308,169.49869,97.849754,final
1987-06-21,2,51356,KE013060,34.0,6.9411764,6.312745,56.17647,21.07549,537.6176,507.72647,105.55507,234.61292,105.82985,final
1987-07-01,2,51356,KE013060,34.0,5.147059,9.289216,15.941177,21.592157,373.5294,413.60687,71.012,78.74945,90.42599,final
1987-07-11,2,51356,KE013060,34.0,7.117647,9.305882,19.205883,24.907843,312.08823,315.3402,84.70395,80.9349,98.98483,final
1987-07-21,2,51356,KE013060,34.0,6.529412,10.916667,18.794117,29.511765,238.7353,204.94608,72.43609,68.94495,116.094246,final
1987-08-01,2,51356,KE013060,34.0,21.0,11.159804,34.647057,31.382353,195.55882,149.2206,160.89302,108.97331,130.0467,final
1987-08-11,2,51356,KE013060,34.0,18.911764,9.506863,46.441177,31.583334,162.94118,111.842155,164.8307,140.6137,143.73338,final
1987-08-21,2,51356,KE013060,34.0,14.0,11.517647,53.911766,32.184315,128.88235,82.77157,115.02849,158.43176,152.535,final
1987-09-01,2,51356,KE013060,34.0,3.5,6.815686,36.411766,27.840197,87.0,80.814705,71.93827,126.10085,107.207726,final
1987-09-11,2,51356,KE013060,34.0,3.7058823,6.6235294,21.205883,24.956863,86.852936,81.448044,74.89879,87.47873,106.25218,final
1987-09-21,2,51356,KE013060,34.0,3.4117646,7.9303923,10.617647,21.369608,83.323524,83.06569,65.05421,59.225933,100.29278,final
1987-10-01,2,51356,KE013060,34.0,18.147058,35.125492,25.264706,49.679413,96.323524,108.90196,57.68667,55.34936,88.95679,final
1987-10-11,2,51356,KE013060,34.0,12.6470585,56.040195,34.20588,99.09608,101.852936,155.63628,28.910553,37.663166,66.518555,final
1987-10-21,2,51356,KE013060,34.0,18.82353,88.812744,49.617645,179.97842,114.14706,233.53235,25.39477,29.526497,49.95006,final
1987-11-01,2,51356,KE013060,34.0,92.76471,110.28529,124.2353,255.13823,185.91177,332.65784,84.802414,49.679466,56.540012,final
1987-11-11,2,51356,KE013060,34.0,103.97059,122.25,215.55884,321.34802,270.97058,445.40097,85.63504,67.58394,61.272198,final
1987-11-21,2,51356,KE013060,34.0,59.117645,90.34118,255.85294,322.87646,316.08823,524.2245,67.25073,79.558304,60.67146,final
1987-12-01,2,51356,KE013060,34.0,20.205883,42.2,183.29411,254.79118,332.7941,559.6088,53.402294,72.47902,59.827988,final
1987-12-11,2,51356,KE013060,34.0,7.117647,31.50196,86.44118,164.04314,336.20587,584.48724,33.19725,54.093395,57.88181,final
1987-12-21,2,51356,KE013060,34.0,4.882353,27.47647,32.205883,101.17843,337.67645,604.0333,30.429272,35.040905,56.265633,final
1988-01-01,2,51356,KE013060,34.0,22.411764,17.188234,34.411766,77.011765,341.9412,592.58136,123.54189,48.056236,58.057564,final
1988-01-11,2,51356,KE013060,34.0,5.970588,13.944118,33.264706,61.313725,335.2647,550.7059,57.910263,57.70255,61.231083,final
1988-01-21,2,51356,KE013060,34.0,5.5882354,13.943137,33.97059,45.07549,322.0294,472.7598,55.894833,77.82368,68.450584,final
1988-02-01,2,51356,KE013060,34.0,6.4411764,7.711765,18.0,35.59902,235.70587,368.7255,90.00462,56.651615,64.407135,final
1988-02-11,2,51356,KE013060,34.0,6.7352943,11.284314,18.764706,32.939217,138.47058,254.62549,72.065025,62.638897,55.260593,final
1988-02-21,2,51356,KE013060,34.0,8.588235,8.544118,21.764706,27.540195,87.94117,172.87646,100.32573,82.25121,52.250404,final
1988-03-01,2,51356,KE013060,34.0,14.588235,25.659803,29.911764,45.488235,82.32353,158.09901,63.888973,69.14832,53.540195,final
1988-03-11,2,51356,KE013060,34.0,33.17647,31.545097,56.352943,65.74902,108.382355,160.00195,104.464005,86.71914,68.71576,final
1988-03-21,2,51356,KE013060,34.0,80.5,44.731373,128.26471,101.93627,184.0,174.55196,171.92368,124.620674,105.26201,final
1988-04-01,2,51356,KE013060,34.0,176.14706,103.40882,289.82355,179.68529,337.7353,260.77255,167.09625,159.63564,128.95811,final
1988-04-11,2,51356,KE013060,34.0,106.97059,107.57255,363.61765,255.71274,438.7353,354.40097,99.46527,141.38843,123.46524,final
1988-04-21,2,51356,KE013060,34.0,262.38235,121.31078,545.5,332.29214,695.5294,461.76862,211.68608,163.21164,150.08066,final
1988-05-01,2,51356,KE013060,34.0,37.058823,66.88529,406.41174,295.76862,726.1471,520.94214,58.508247,136.78679,139.01665,final
1988-05-11,2,51356,KE013060,34.0,34.02941,46.885296,333.47058,235.08138,753.44116,556.54315,75.22249,140.9816,135.06374,final
1988-05-21,2,51356,KE013060,34.0,44.058823,40.588234,115.14706,154.35883,788.9118,588.5873,107.61291,75.39404,133.74811,final
1988-06-01,2,51356,KE013060,34.0,7.382353,8.772549,85.47059,96.24608,781.70593,571.7,89.90604,89.357124,136.4151,final
1988-06-11,2,51356,KE013060,34.0,9.058824,5.990196,60.5,55.350983,757.58826,546.1451,127.9215,108.531784,138.36433,final
1988-06-21,2,51356,KE013060,34.0,8.088235,6.312745,24.529411,21.07549,685.1765,507.72647,115.694595,113.24584,134.60912,final
1988-07-01,2,51356,KE013060,34.0,9.529411,9.289216,26.67647,21.592157,518.55884,413.60687,101.68096,119.1196,125.07173,final
1988-07-11,2,51356,KE013060,34.0,8.441176,9.305882,26.058823,24.907843,420.02942,315.3402,93.95559,103.84842,132.68063,final
1988-07-21,2,51356,KE013060,34.0,13.6470585,10.916667,31.617647,29.511765,171.29414,204.94608,117.15429,106.10192,83.97115,final
1988-08-01,2,51356,KE013060,34.0,14.323529,11.159804,36.411762,31.382353,148.55882,149.2206,119.57773,113.82376,99.57089,final
1988-08-11,2,51356,KE013060,34.0,7.852941,9.506863,35.82353,31.583334,122.382355,111.842155,88.599045,111.59051,109.02089,final
1988-08-21,2,51356,KE013060,34.0,21.5,11.517647,43.676468,32.184315,99.82353,82.77157,160.43448,130.90591,119.42766,final
1988-09-01,2,51356,KE013060,34.0,10.970589,6.815686,40.323532,27.840197,103.41176,80.814705,135.16429,138.01237,126.33238,final
1988-09-11,2,51356,KE013060,34.0,9.441176,6.6235294,41.911766,24.956863,103.79411,81.448044,124.24089,156.59772,125.84913,final
1988-09-21,2,51356,KE013060,34.0,7.5882354,7.9303923,28.000002,21.369608,103.29411,83.06569,97.35386,125.144066,122.969696,final
1988-10-01,2,51356,KE013060,34.0,19.264706,35.125492,36.294117,49.679413,113.0294,108.90196,60.472046,75.52041,103.62367,final
1988-10-11,2,51356,KE013060,34.0,19.352942,56.040195,46.205883,99.09608,123.94117,155.63628,39.896564,49.190983,80.26902,final
1988-10-21,2,51356,KE013060,34.0,138.76471,88.812744,177.38235,179.97842,249.05884,233.53235,153.24646,98.59656,106.50917,final
1988-11-01,2,51356,KE013060,34.0,122.35294,110.28529,280.47058,255.13823,357.08823,332.65784,110.467636,109.73803,107.23525,final
1988-11-11,2,51356,KE013060,34.0,171.29411,122.25,432.41174,321.34802,520.5294,445.40097,138.54155,134.0323,116.68035,final
1988-11-21,2,51356,KE013060,34.0,53.32353,90.34118,346.97058,322.87646,552.35297,524.2245,61.173492,107.34854,105.31504,final
1988-12-01,2,51356,KE013060,34.0,43.5,42.2,268.11765,254.79118,584.8824,559.6088,102.754234,105.12967,104.476295,final
1988-12-11,2,51356,KE013060,34.0,44.17647,31.50196,141.0,164.04314,619.6177,584.48724,134.72282,86.36849,105.95949,final
1988-12-21,2,51356,KE013060,34.0,90.52941,27.47647,178.20587,101.17843,702.55884,604.0333,294.14963,172.54529,116.17735,final
1989-01-01,2,51356,KE013060,34.0,33.235294,17.188234,167.94118,77.011765,716.5294,592.58136,172.32239,210.87363,120.741615,final
1989-01-11,2,51356,KE013060,34.0,18.0,13.944118,141.76471,61.313725,715.1764,550.7059,121.40971,221.31877,129.59668,final
1989-01-21,2,51356,KE013060,34.0,7.529412,13.943137,58.764706,45.07549,583.94116,472.7598,66.14221,127.33716,123.27139,final
1989-02-01,2,51356,KE013060,34.0,12.8529415,7.711765,38.382355,35.59902,474.4412,368.7255,140.44423,106.85568,128.28699,final
1989-02-11,2,51356,KE013060,34.0,3.2941177,11.284314,23.67647,32.939217,306.4412,254.62549,50.933178,75.5853,119.95786,final
1989-02-21,2,51356,KE013060,34.0,10.470589,8.544118,26.617647,27.540195,263.58823,172.87646,114.22367,97.1649,150.99706,final
1989-03-01,2,51356,KE013060,34.0,6.9411764,25.659803,20.705883,45.488235,227.0294,158.09901,38.947334,50.914597,142.26291,final
1989-03-11,2,51356,KE013060,34.0,53.941177,31.545097,71.35294,65.74902,236.79413,160.00195,161.28342,107.92085,146.54016,final
1989-03-21,2,51356,KE013060,34.0,33.558823,44.731373,94.44118,101.93627,179.82353,174.55196,77.534195,92.991066,102.93596,final
1989-04-01,2,51356,KE013060,34.0,191.88235,103.40882,279.38235,179.68529,338.47058,260.77255,181.61101,153.98213,129.23477,final
1989-04-11,2,51356,KE013060,34.0,36.32353,107.57255,261.7647,255.71274,356.7941,354.40097,36.70835,102.32131,100.66587,final
1989-04-21,2,51356,KE013060,34.0,82.79412,121.31078,311.0,332.29214,432.0588,461.76862,69.50643,93.687325,93.635,final
1989-05-01,2,51356,KE013060,34.0,55.941177,66.88529,175.05882,295.76862,475.1471,520.94214,84.77558,59.866226,91.29276,final
1989-05-11,2,51356,KE013060,34.0,88.97059,46.885296,227.70587,235.08138,560.82355,556.54315,181.11218,96.92792,100.76226,final
1989-05-21,2,51356,KE013060,34.0,26.117647,40.588234,171.02942,154.35883,576.47064,588.5873,68.258064,110.461044,97.95874,final
1989-06-01,2,51356,KE013060,34.0,5.382353,8.772549,120.47059,96.24608,574.91174,571.7,75.3844,123.92637,100.55691,final
1989-06-11,2,51356,KE013060,34.0,4.6764708,5.990196,36.17647,55.350983,525.64703,546.1451,88.04639,68.22833,96.28082,final
1989-06-21,2,51356,KE013060,34.0,4.117647,6.312745,14.176471,21.07549,496.20587,507.72647,80.59624,73.54213,97.753075,final
1989-07-01,2,51356,KE013060,34.0,15.029411,9.289216,23.823528,21.592157,319.35297,413.60687,140.17151,108.39108,77.48391,final
1989-07-11,2,51356,KE013060,34.0,10.264706,9.305882,29.411764,24.907843,293.29413,315.3402,106.7023,115.05934,93.11792,final
1989-07-21,2,51356,KE013060,34.0,9.588235,10.916667,34.88235,29.511765,220.08824,204.94608,91.65383,115.561615,107.21241,final
1989-08-01,2,51356,KE013060,34.0,12.705882,11.159804,32.558823,31.382353,176.85297,149.2206,109.56743,103.23363,117.91743,final
1989-08-11,2,51356,KE013060,34.0,7.7647057,9.506863,30.058823,31.583334,95.647064,111.842155,87.99081,95.83276,86.13934,final
1989-08-21,2,51356,KE013060,34.0,13.882353,11.517647,34.352943,32.184315,83.411766,82.77157,114.31624,105.832115,100.72939,final
1989-09-01,2,51356,KE013060,34.0,12.735294,6.815686,34.382355,27.840197,90.76471,80.814705,150.09958,119.921196,111.59476,final
1989-09-11,2,51356,KE013060,34.0,7.0882354,6.6235294,33.705883,24.956863,93.176476,81.448044,103.99798,129.2054,113.56703,final
1989-09-21,2,51356,KE013060,34.0,13.558824,7.9303923,33.382355,21.369608,102.61764,83.06569,143.52869,145.55527,122.20155,final
1989-10-01,2,51356,KE013060,34.0,45.117645,35.125492,65.7647,49.679413,132.70587,108.90196,124.90226,129.41745,120.89859,final
1989-10-11,2,51356,KE013060,34.0,22.411764,56.040195,81.088234,99.09608,144.85294,155.63628,44.907726,82.700745,93.28711,final
1989-10-21,2,51356,KE013060,34.0,187.5,88.812744,255.02942,179.97842,322.7647,233.53235,205.196,140.57283,137.4089,final
1989-11-01,2,51356,KE013060,34.0,48.382355,110.28529,258.29413,255.13823,358.4412,332.65784,46.304565,101.21316,107.63594,final
1989-11-11,2,51356,KE013060,34.0,135.02942,122.25,370.91177,321.34802,485.7059,445.40097,110.04276,115.18739,108.948685,final
1989-11-21,2,51356,KE013060,34.0,182.82353,90.34118,366.2353,322.87646,654.6471,524.2245,197.00148,113.22414,124.644104,final
1989-12-01,2,51356,KE013060,34.0,81.23529,42.2,399.08826,254.79118,723.14703,559.6088,182.70189,155.54347,128.96486,final
1989-12-11,2,51356,KE013060,34.0,18.0,31.50196,282.05884,164.04314,734.05884,584.48724,63.01031,169.81395,125.37317,final
1989-12-21,2,51356,KE013060,34.0,34.67647,27.47647,133.91176,101.17843,755.17645,604.0333,122.1699,130.82861,124.816895,final
1990-01-01,2,51356,KE013060,34.0,39.67647,17.188234,92.35294,77.011765,749.7353,592.58136,201.35207,118.70607,126.29833,final
1990-01-11,2,51356,KE013060,34.0,6.147059,13.944118,80.5,61.313725,733.4705,550.7059,58.84179,128.9326,132.88873,final
1990-01-21,2,51356,KE013060,34.0,14.705882,13.943137,60.529415,45.07549,560.67645,472.7598,104.0265,130.86127,118.40185,final
1990-02-01,2,51356,KE013060,34.0,17.117647,7.711765,37.97059,35.59902,529.41187,368.7255,173.99352,105.841446,142.99582,final
1990-02-11,2,51356,KE013060,34.0,25.205883,11.284314,57.02941,32.939217,419.58826,254.62549,185.49068,163.49681,163.53874,final
1990-02-21,2,51356,KE013060,34.0,26.352942,8.544118,68.676476,27.540195,263.11765,172.87646,231.48752,226.41682,150.7325,final
1990-03-01,2,51356,KE013060,34.0,45.911766,25.659803,97.47059,45.488235,227.79413,158.09901,166.0538,202.95935,142.73178,final
1990-03-11,2,51356,KE013060,34.0,139.38235,31.545097,211.64706,65.74902,349.17645,160.00195,395.07996,306.21915,214.64984,final
1990-03-21,2,51356,KE013060,34.0,66.088234,44.731373,251.38235,101.93627,380.58823,174.55196,142.94444,239.75249,214.75021,final
1990-04-01,2,51356,KE013060,34.0,184.73529,103.40882,390.20587,179.68529,525.6471,260.77255,175.01831,213.98883,199.66211,final
1990-04-11,2,51356,KE013060,34.0,130.05882,107.57255,380.88232,255.71274,649.55884,354.40097,119.97492,148.01054,182.12495,final
1990-04-21,2,51356,KE013060,34.0,71.588234,121.31078,386.38235,332.29214,706.4412,461.76862,60.634758,116.036606,152.4184,final
1990-05-01,2,51356,KE013060,34.0,45.941177,66.88529,247.58824,295.76862,735.2647,520.94214,70.86453,83.98092,140.75021,final
1990-05-11,2,51356,KE013060,34.0,32.205883,46.885296,149.73529,235.08138,742.2647,556.54315,71.707954,64.45118,133.07343,final
1990-05-21,2,51356,KE013060,34.0,42.67647,40.588234,120.82353,154.35883,758.5882,588.5873,104.58065,78.95611,128.63957,final
1990-06-01,2,51356,KE013060,34.0,8.588235,8.772549,83.47059,96.24608,721.2647,571.7,98.661736,87.381744,125.93458,final
1990-06-11,2,51356,KE013060,34.0,5.2941175,5.990196,56.558823,55.350983,587.17645,546.1451,93.66637,102.00136,107.44475,final
1990-06-21,2,51356,KE013060,34.0,4.7647057,6.312745,18.647058,21.07549,525.85297,507.72647,86.31597,90.68692,103.53532,final
1990-07-01,2,51356,KE013060,34.0,8.441176,9.289216,18.5,21.592157,349.55884,413.60687,94.06518,88.37192,84.69972,final
1990-07-11,2,51356,KE013060,34.0,7.2352943,9.305882,20.441177,24.907843,226.73529,315.3402,85.52631,85.06524,72.34037,final
1990-07-21,2,51356,KE013060,34.0,10.941176,10.916667,26.617647,29.511765,166.08824,204.94608,100.153984,91.61411,81.491516,final
1990-08-01,2,51356,KE013060,34.0,7.9117646,11.159804,26.088236,31.382353,128.05882,149.2206,79.90049,85.44866,86.278244,final
1990-08-11,2,51356,KE013060,34.0,6.117647,9.506863,24.970589,31.583334,101.97059,111.842155,76.63715,81.92415,91.55136,final
1990-08-21,2,51356,KE013060,34.0,6.9117646,11.517647,20.941175,32.184315,66.20589,82.77157,72.11538,69.763756,81.126366,final
1990-09-01,2,51356,KE013060,34.0,7.3235292,6.815686,20.35294,27.840197,64.941185,80.814705,104.29804,77.20094,81.50256,final
1990-09-11,2,51356,KE013060,34.0,12.1470585,6.6235294,26.382353,24.956863,71.79412,81.448044,147.52025,104.75848,88.83269,final
1990-09-21,2,51356,KE013060,34.0,8.558824,7.9303923,28.029411,21.369608,75.588234,83.06569,104.860115,125.25561,91.50923,final
1990-10-01,2,51356,KE013060,34.0,22.205883,35.125492,42.911766,49.679413,89.352936,108.90196,67.801994,87.62304,82.836975,final
1990-10-11,2,51356,KE013060,34.0,84.588234,56.040195,115.352936,99.09608,166.70587,155.63628,146.76926,115.617165,106.8911,final
1990-10-21,2,51356,KE013060,34.0,121.52941,88.812744,228.32352,179.97842,277.29413,233.53235,134.87444,126.13553,118.34626,final
1990-11-01,2,51356,KE013060,34.0,119.76471,110.28529,325.88235,255.13823,389.14706,332.65784,108.222565,127.19481,116.72972,final
1990-11-11,2,51356,KE013060,34.0,129.64706,122.25,370.9412,321.34802,512.6765,445.40097,105.81301,115.1964,114.93681,final
1990-11-21,2,51356,KE013060,34.0,65.44118,90.34118,314.85297,322.87646,571.2059,524.2245,73.88326,97.55289,108.877396,final
1990-12-01,2,51356,KE013060,34.0,99.52941,42.2,294.61765,254.79118,663.4118,559.6088,221.4606,115.33017,118.38493,final
1990-12-11,2,51356,KE013060,34.0,27.882353,31.50196,192.85294,164.04314,679.14703,584.48724,90.0838,117.04286,116.05799,final
1990-12-21,2,51356,KE013060,34.0,11.323529,27.47647,138.73529,101.17843,681.91174,604.0333,50.26263,135.37146,112.787224,final
1991-01-01,2,51356,KE013060,34.0,22.235294,17.188234,61.441177,77.011765,681.94116,592.58136,122.74657,81.014206,114.953575,final
1991-01-11,2,51356,KE013060,34.0,2.8529413,13.944118,36.411762,61.313725,600.20593,550.7059,41.45319,62.448257,108.90761,final
1991-01-21,2,51356,KE013060,34.0,9.1470585,13.943137,34.235294,45.07549,487.82355,472.7598,74.6817,78.352295,103.153,final
1991-02-01,2,51356,KE013060,34.0,2.9705882,7.711765,14.970589,35.59902,371.0294,368.7255,62.702446,49.189835,100.61647,final
1991-02-11,2,51356,KE013060,34.0,3.4411764,11.284314,15.558824,32.939217,244.82352,254.62549,51.836246,54.188843,96.22457,final
1991-02-21,2,51356,KE013060,34.0,3.4705882,8.544118,9.882353,27.540195,182.85292,172.87646,62.540714,45.73529,105.60864,final
1991-03-01,2,51356,KE013060,34.0,10.588235,25.659803,17.5,45.488235,93.911766,158.09901,50.84258,44.56484,60.64523,final
